delivery_date,time_code,area_group,clearing_price_estimate,upside_depth_mw,downside_depth_mw,tightest_depth_mw,price_band_jpy_kwh,stack_regime
2026-09-08,47,System Price,23.07,5129.899999999994,8923.900000000001,5129.899999999994,5.0,Balanced stack
2026-09-08,47,Tohoku / Tokyo / Chubu,25.22,1644.2999999999993,9334.600000000002,1644.2999999999993,5.0,Balanced stack
2026-09-08,48,Hokuriku / Kansai / Chugoku / Shikoku,17.39,1269.1000000000004,1564.0,1269.1000000000004,5.0,Thin stack
2026-09-08,48,System Price,21.99,6690.199999999997,7374.499999999993,6690.199999999997,5.0,Balanced stack
2026-09-08,48,Tohoku / Tokyo / Chubu,24.32,2838.7000000000007,8169.0999999999985,2838.7000000000007,5.0,Balanced stack
2026-09-09,1,Hokuriku / Kansai / Chugoku / Shikoku,17.3,1279.7999999999993,1440.1000000000004,1279.7999999999993,5.0,Thin stack
2026-09-09,1,System Price,17.87,6001.4000000000015,3587.399999999994,3587.399999999994,5.0,Balanced stack
2026-09-09,1,Tohoku / Tokyo / Chubu,22.0,8689.400000000001,2301.2999999999993,2301.2999999999993,5.0,Balanced stack
2026-09-09,2,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,18.6,1994.0000000000036,1381.3999999999978,1381.3999999999978,5.0,Thin stack
2026-09-09,2,System Price,19.62,10466.799999999996,2575.199999999997,2575.199999999997,5.0,Balanced stack
2026-09-09,2,Tohoku / Tokyo / Chubu,22.0,8342.499999999996,2994.9000000000015,2994.9000000000015,5.0,Balanced stack
2026-09-09,3,Hokuriku / Kansai / Chugoku / Shikoku,18.47,1412.1000000000004,1197.199999999999,1197.199999999999,5.0,Thin stack
2026-09-09,3,System Price,17.3,5552.0999999999985,3298.0,3298.0,5.0,Balanced stack
2026-09-09,3,Tohoku / Tokyo,21.38,5825.0999999999985,1966.5,1966.5,5.0,Balanced stack
2026-09-09,4,Hokuriku / Kansai / Chugoku / Shikoku,17.24,1319.6000000000004,1348.5999999999985,1319.6000000000004,5.0,Thin stack
2026-09-09,4,System Price,16.66,4706.399999999994,3136.4000000000015,3136.4000000000015,5.0,Balanced stack
2026-09-09,5,Hokuriku / Kansai / Chugoku / Shikoku,17.11,1331.199999999999,1369.3999999999996,1331.199999999999,5.0,Thin stack
2026-09-09,5,System Price,14.63,2576.9000000000015,6742.200000000004,2576.9000000000015,5.0,Balanced stack
2026-09-09,5,Tokyo / Chubu,20.86,9679.099999999999,1361.6000000000022,1361.6000000000022,5.0,Thin stack
2026-09-09,6,Hokuriku / Kansai / Chugoku / Shikoku,17.24,1326.9999999999982,1346.6000000000022,1326.9999999999982,5.0,Thin stack
2026-09-09,6,System Price,14.63,2432.0999999999985,6654.9000000000015,2432.0999999999985,5.0,Balanced stack
2026-09-09,6,Tokyo / Chubu,20.57,9723.5,1199.9000000000015,1199.9000000000015,5.0,Thin stack
2026-09-09,7,Hokuriku / Kansai / Chugoku / Shikoku,17.24,1328.9999999999982,1346.4000000000015,1328.9999999999982,5.0,Thin stack
2026-09-09,7,System Price,16.72,4983.699999999997,2968.699999999997,2968.699999999997,5.0,Balanced stack
2026-09-09,7,Tohoku / Tokyo / Chubu,20.99,9616.399999999998,1715.0,1715.0,5.0,Balanced stack
2026-09-09,8,Hokuriku / Kansai / Chugoku / Shikoku,17.31,1265.1000000000004,1433.7999999999993,1265.1000000000004,5.0,Thin stack
2026-09-09,8,System Price,17.0,5328.800000000003,3032.399999999994,3032.399999999994,5.0,Balanced stack
2026-09-09,8,Tohoku / Tokyo,20.99,6138.0,1637.0,1637.0,5.0,Balanced stack
2026-09-09,9,Hokuriku / Kansai / Chugoku / Shikoku,17.46,1256.3999999999996,1375.8999999999996,1256.3999999999996,5.0,Thin stack
2026-09-09,9,System Price,17.46,6296.600000000006,3048.4999999999927,3048.4999999999927,5.0,Balanced stack
2026-09-09,10,Hokuriku / Kansai / Chugoku / Shikoku,18.4,1385.9000000000015,1199.3999999999996,1199.3999999999996,5.0,Thin stack
2026-09-09,10,System Price,18.62,10239.699999999997,2580.300000000003,2580.300000000003,5.0,Balanced stack
2026-09-09,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,18.54,1929.7999999999993,1430.6000000000022,1430.6000000000022,5.0,Thin stack
2026-09-09,11,System Price,19.99,11524.699999999997,2861.9000000000015,2861.9000000000015,5.0,Balanced stack
2026-09-09,11,Tohoku / Tokyo / Chubu,22.0,8433.5,3289.9000000000015,3289.9000000000015,5.0,Balanced stack
2026-09-09,12,Hokuriku / Kansai / Chugoku / Shikoku,18.65,1262.2999999999993,1374.1000000000004,1262.2999999999993,5.0,Thin stack
2026-09-09,12,System Price,20.01,11322.5,3052.5,3052.5,5.0,Balanced stack
2026-09-09,12,Tohoku / Tokyo / Chubu,22.05,7959.300000000003,3720.399999999998,3720.399999999998,5.0,Balanced stack
2026-09-09,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,19.01,1622.0,1856.699999999997,1622.0,5.0,Balanced stack
2026-09-09,13,System Price,20.33,11587.400000000001,3429.899999999994,3429.899999999994,5.0,Balanced stack
2026-09-09,14,Hokkaido / Tohoku,20.35,361.39999999999964,496.89999999999964,361.39999999999964,5.0,Scarcity stack
2026-09-09,14,Hokuriku / Kansai / Chugoku / Shikoku,18.9,971.7999999999993,1600.6000000000004,971.7999999999993,5.0,Thin stack
2026-09-09,14,System Price,20.33,11404.400000000009,3588.0999999999913,3588.0999999999913,5.0,Balanced stack
2026-09-09,14,Tokyo / Chubu,22.36,7292.0,4216.5999999999985,4216.5999999999985,5.0,Balanced stack
2026-09-09,15,Hokkaido / Tohoku,20.33,461.7000000000007,711.8000000000011,461.7000000000007,5.0,Scarcity stack
2026-09-09,15,Hokuriku / Kansai / Chugoku / Shikoku,18.9,966.2000000000007,1539.3999999999996,966.2000000000007,5.0,Thin stack
2026-09-09,15,System Price,20.83,10214.300000000003,4394.199999999997,4394.199999999997,5.0,Balanced stack
2026-09-09,16,Hokkaido / Tohoku,19.9,457.60000000000036,682.7999999999993,457.60000000000036,5.0,Scarcity stack
2026-09-09,16,Hokuriku / Kansai / Chugoku / Shikoku,18.68,1160.7000000000007,1323.2999999999993,1160.7000000000007,5.0,Thin stack
2026-09-09,16,System Price,21.5,9709.000000000007,5323.799999999988,5323.799999999988,5.0,Balanced stack
2026-09-09,17,Hokkaido / Tohoku,19.69,547.4000000000015,267.8000000000011,267.8000000000011,5.0,Solar compression stack
2026-09-09,17,Kansai / Chugoku / Shikoku,18.76,902.2000000000007,1422.7000000000007,902.2000000000007,5.0,Thin stack
2026-09-09,17,System Price,21.85,6209.800000000003,5250.699999999997,5250.699999999997,5.0,Balanced stack
2026-09-09,18,Kansai / Chugoku / Shikoku,19.0,809.8999999999996,1482.300000000001,809.8999999999996,5.0,Thin stack
2026-09-09,18,System Price,23.58,4449.200000000004,6709.999999999993,4449.200000000004,5.0,Balanced stack
2026-09-09,18,Tokyo / Chubu / Hokuriku,30.42,5019.0,1575.5,1575.5,5.0,Balanced stack
2026-09-09,19,Kansai / Chugoku / Shikoku,21.0,275.2000000000007,2104.699999999999,275.2000000000007,5.0,Scarcity stack
2026-09-09,19,System Price,24.59,2309.5000000000073,7447.399999999994,2309.5000000000073,5.0,Balanced stack
2026-09-09,19,Tokyo / Chubu / Hokuriku,31.03,4059.0999999999985,1931.9000000000015,1931.9000000000015,5.0,Balanced stack
2026-09-09,20,Kansai / Chugoku / Shikoku,21.46,265.10000000000036,2063.300000000001,265.10000000000036,5.0,Scarcity stack
2026-09-09,20,System Price,24.12,3011.4000000000015,6985.5999999999985,3011.4000000000015,5.0,Balanced stack
2026-09-09,20,Tokyo / Chubu / Hokuriku,30.2,4751.700000000004,1754.199999999997,1754.199999999997,5.0,Balanced stack
2026-09-09,21,Hokkaido / Tohoku,17.61,347.2999999999993,278.7000000000007,278.7000000000007,5.0,Scarcity stack
2026-09-09,21,Kansai / Chugoku / Shikoku,22.0,216.89999999999964,1637.800000000001,216.89999999999964,5.0,Scarcity stack
2026-09-09,21,System Price,23.35,4111.399999999994,6621.500000000007,4111.399999999994,5.0,Balanced stack
2026-09-09,21,Tokyo / Chubu / Hokuriku,29.9,5104.100000000006,1397.0999999999985,1397.0999999999985,5.0,Thin stack
2026-09-09,22,Hokkaido / Tohoku,17.4,360.59999999999854,409.60000000000036,360.59999999999854,5.0,Scarcity stack
2026-09-09,22,Kansai / Chugoku / Shikoku,25.0,205.5,493.10000000000036,205.5,5.0,Scarcity stack
2026-09-09,22,System Price,23.75,3654.699999999997,6778.9000000000015,3654.699999999997,5.0,Balanced stack
2026-09-09,22,Tokyo / Chubu / Hokuriku,30.01,4724.199999999997,1602.800000000003,1602.800000000003,5.0,Balanced stack
2026-09-09,23,Hokkaido / Tohoku,15.0,170.60000000000036,318.0,170.60000000000036,5.0,Scarcity stack
2026-09-09,23,Kansai / Chugoku / Shikoku,26.01,356.59999999999854,330.10000000000036,330.10000000000036,5.0,Scarcity stack
2026-09-09,23,System Price,24.12,3267.5,7187.5,3267.5,5.0,Balanced stack
2026-09-09,23,Tokyo / Chubu / Hokuriku,31.03,3878.2000000000044,1761.0,1761.0,5.0,Balanced stack
2026-09-09,24,Hokkaido / Tohoku,10.0,221.3000000000011,1156.5,221.3000000000011,5.0,Scarcity stack
2026-09-09,24,Kansai / Chugoku / Shikoku,22.0,226.79999999999745,1639.2000000000025,226.79999999999745,5.0,Scarcity stack
2026-09-09,24,System Price,23.54,3703.199999999997,6889.399999999994,3703.199999999997,5.0,Balanced stack
2026-09-09,24,Tokyo / Chubu / Hokuriku,31.03,4011.9000000000087,1723.0,1723.0,5.0,Balanced stack
2026-09-09,25,Chugoku / Shikoku,10.5,113.29999999999927,591.1000000000013,113.29999999999927,5.0,Scarcity stack
2026-09-09,25,System Price,21.94,6925.899999999994,4857.100000000006,4857.100000000006,5.0,Balanced stack
2026-09-09,25,Tokyo / Chubu / Hokuriku,30.01,4860.799999999996,1504.9000000000015,1504.9000000000015,5.0,Balanced stack
2026-09-09,26,Chugoku / Shikoku / Kyushu,9.75,2821.500000000002,1648.5000000000018,1648.5000000000018,5.0,Balanced stack
2026-09-09,26,System Price,21.72,6656.300000000003,5375.4000000000015,5375.4000000000015,5.0,Balanced stack
2026-09-09,26,Tokyo / Chubu / Hokuriku,30.5,4394.100000000006,1853.0999999999913,1853.0999999999913,5.0,Balanced stack
2026-09-09,27,Chubu / Hokuriku,32.48,1084.699999999999,1874.3999999999996,1084.699999999999,5.0,Thin stack
2026-09-09,27,Chugoku / Shikoku,10.38,235.70000000000073,469.79999999999836,235.70000000000073,5.0,Scarcity stack
2026-09-09,27,System Price,24.23,3517.4000000000087,7258.19999999999,3517.4000000000087,5.0,Balanced stack
2026-09-09,28,Chugoku / Shikoku,11.1,126.0,429.59999999999945,126.0,5.0,Scarcity stack
2026-09-09,28,System Price,25.31,3631.9000000000015,8068.500000000007,3631.9000000000015,5.0,Balanced stack
2026-09-09,28,Tokyo / Chubu / Hokuriku,32.74,1814.4000000000015,4154.299999999996,1814.4000000000015,5.0,Balanced stack
2026-09-09,29,Chugoku / Shikoku,13.7,196.39999999999964,308.1999999999998,196.39999999999964,5.0,Scarcity stack
2026-09-09,29,System Price,25.9,3920.199999999997,7656.100000000006,3920.199999999997,5.0,Balanced stack
2026-09-09,29,Tokyo / Chubu / Hokuriku,33.01,1834.2999999999956,4402.600000000006,1834.2999999999956,5.0,Balanced stack
2026-09-09,30,Chugoku / Shikoku,13.3,170.80000000000018,406.6999999999998,170.80000000000018,5.0,Scarcity stack
2026-09-09,30,System Price,26.55,3600.600000000006,7206.800000000003,3600.600000000006,5.0,Balanced stack
2026-09-09,30,Tokyo / Chubu / Hokuriku,33.52,1133.0999999999985,4846.000000000007,1133.0999999999985,5.0,Thin stack
2026-09-09,31,Chugoku / Shikoku / Kyushu,12.58,815.6000000000022,2764.899999999998,815.6000000000022,5.0,Thin stack
2026-09-09,31,System Price,24.57,3420.199999999997,7807.800000000003,3420.199999999997,5.0,Balanced stack
2026-09-09,31,Tokyo / Chubu,32.0,3744.699999999997,2546.100000000002,2546.100000000002,5.0,Balanced stack
2026-09-09,32,Chugoku / Shikoku,15.14,80.29999999999927,379.0000000000009,80.29999999999927,5.0,Scarcity stack
2026-09-09,32,System Price,25.65,2966.7999999999956,8315.400000000001,2966.7999999999956,5.0,Balanced stack
2026-09-09,32,Tokyo / Chubu / Hokuriku,32.07,3247.699999999997,3097.7999999999956,3097.7999999999956,5.0,Balanced stack
2026-09-09,33,Kansai / Chugoku / Shikoku / Kyushu,18.68,1427.9000000000015,2142.5999999999985,1427.9000000000015,5.0,Thin stack
2026-09-09,33,System Price,26.38,3415.9000000000015,6401.699999999997,3415.9000000000015,5.0,Balanced stack
2026-09-09,33,Tokyo / Chubu / Hokuriku,32.61,2892.2000000000007,3212.7000000000007,2892.2000000000007,5.0,Balanced stack
2026-09-09,34,Kansai / Chugoku / Kyushu,19.29,861.2999999999993,2557.7000000000007,861.2999999999993,5.0,Thin stack
2026-09-09,34,System Price,27.42,4005.9000000000015,5662.800000000003,4005.9000000000015,5.0,Balanced stack
2026-09-09,34,Tokyo / Chubu,32.42,3331.5,2762.7000000000007,2762.7000000000007,5.0,Balanced stack
2026-09-09,35,Kansai / Chugoku / Shikoku / Kyushu,18.74,1162.7999999999993,2193.4000000000015,1162.7999999999993,5.0,Thin stack
2026-09-09,35,System Price,25.5,2844.9000000000015,7489.5999999999985,2844.9000000000015,5.0,Balanced stack
2026-09-09,35,Tokyo / Chubu,31.82,4414.9000000000015,1734.4999999999964,1734.4999999999964,5.0,Balanced stack
2026-09-09,36,Kansai / Chugoku / Shikoku / Kyushu,19.28,775.5,2606.199999999997,775.5,5.0,Thin stack
2026-09-09,36,System Price,25.2,3492.80000000001,7086.399999999994,3492.80000000001,5.0,Balanced stack
2026-09-09,36,Tohoku / Tokyo,25.01,1493.5,5249.5999999999985,1493.5,5.0,Thin stack
2026-09-09,37,Kansai / Chugoku / Shikoku / Kyushu,19.23,686.7999999999993,2449.2000000000007,686.7999999999993,5.0,Thin stack
2026-09-09,37,System Price,25.23,3285.5,7120.5,3285.5,5.0,Balanced stack
2026-09-09,37,Tohoku / Tokyo,25.23,1333.7999999999993,5144.600000000002,1333.7999999999993,5.0,Thin stack
2026-09-09,38,Hokkaido / Tohoku / Tokyo,23.45,2439.7999999999993,4177.5,2439.7999999999993,5.0,Balanced stack
2026-09-09,38,Kansai / Chugoku / Shikoku / Kyushu,18.99,1049.7999999999993,2191.9000000000015,1049.7999999999993,5.0,Thin stack
2026-09-09,38,System Price,24.08,4484.099999999991,5879.0,4484.099999999991,5.0,Balanced stack
2026-09-09,39,Kansai / Chugoku / Shikoku / Kyushu,19.0,1267.7000000000007,2064.9999999999964,1267.7000000000007,5.0,Thin stack
2026-09-09,39,System Price,23.32,4719.499999999993,6955.4000000000015,4719.499999999993,5.0,Balanced stack
2026-09-09,39,Tohoku / Tokyo,23.5,2195.100000000002,4574.999999999996,2195.100000000002,5.0,Balanced stack
2026-09-09,40,Kansai / Chugoku / Kyushu,18.68,1331.5999999999985,1861.300000000001,1331.5999999999985,5.0,Thin stack
2026-09-09,40,System Price,22.94,5527.899999999994,7649.0999999999985,5527.899999999994,5.0,Balanced stack
2026-09-09,40,Tohoku / Tokyo,23.51,2388.5,5625.399999999998,2388.5,5.0,Balanced stack
2026-09-09,41,Hokuriku / Kansai / Chugoku / Kyushu,18.32,1624.5,1428.8999999999996,1428.8999999999996,5.0,Thin stack
2026-09-09,41,System Price,21.69,9355.5,5781.300000000003,5781.300000000003,5.0,Balanced stack
2026-09-09,41,Tohoku / Tokyo,22.69,4406.899999999994,3746.0000000000036,3746.0000000000036,5.0,Balanced stack
2026-09-09,42,Hokuriku / Kansai / Chugoku / Kyushu,18.24,1663.699999999999,1401.8999999999996,1401.8999999999996,5.0,Thin stack
2026-09-09,42,System Price,21.35,9829.799999999996,5267.100000000006,5267.100000000006,5.0,Balanced stack
2026-09-09,42,Tohoku / Tokyo / Chubu,22.69,7765.699999999997,5225.700000000001,5225.700000000001,5.0,Balanced stack
2026-09-09,43,Hokuriku / Kansai / Chugoku / Kyushu,17.47,1697.0,1237.7999999999993,1237.7999999999993,5.0,Thin stack
2026-09-09,43,System Price,19.7,9850.799999999996,3336.4000000000015,3336.4000000000015,5.0,Balanced stack
2026-09-09,43,Tohoku / Tokyo,22.0,5389.4000000000015,2723.5,2723.5,5.0,Balanced stack
2026-09-09,44,Hokkaido / Tohoku,19.0,327.7999999999993,385.7999999999993,327.7999999999993,5.0,Scarcity stack
2026-09-09,44,Hokuriku / Kansai / Chugoku / Kyushu,16.72,2545.300000000001,441.40000000000146,441.40000000000146,5.0,Solar compression stack
2026-09-09,44,System Price,20.0,9657.599999999999,3761.4000000000015,3761.4000000000015,5.0,Balanced stack
2026-09-09,44,Tokyo / Chubu,22.9,7804.799999999999,5082.799999999999,5082.799999999999,5.0,Balanced stack
2026-09-09,45,Hokuriku / Kansai / Chugoku / Kyushu,16.48,2437.1000000000004,409.6999999999989,409.6999999999989,5.0,Solar compression stack
2026-09-09,45,System Price,20.18,10160.5,3410.2000000000044,3410.2000000000044,5.0,Balanced stack
2026-09-09,45,Tohoku / Tokyo / Chubu,23.0,5314.500000000004,6243.299999999999,5314.500000000004,5.0,Balanced stack
2026-09-09,46,Hokuriku / Kansai / Chugoku / Kyushu,14.37,2188.2000000000007,1758.0,1758.0,5.0,Balanced stack
2026-09-09,46,System Price,19.01,9048.099999999999,2642.0999999999985,2642.0999999999985,5.0,Balanced stack
2026-09-09,46,Tohoku / Tokyo / Chubu,22.53,6949.600000000002,4623.199999999997,4623.199999999997,5.0,Balanced stack
2026-09-09,47,Hokuriku / Kansai / Chugoku / Kyushu,16.72,2222.8999999999996,655.5,655.5,5.0,Thin stack
2026-09-09,47,System Price,20.01,10462.400000000001,3128.4000000000015,3128.4000000000015,5.0,Balanced stack
2026-09-09,47,Tohoku / Tokyo / Chubu,22.92,6697.399999999994,4754.700000000004,4754.700000000004,5.0,Balanced stack
2026-09-09,48,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.6,1289.9000000000015,2086.7999999999993,1289.9000000000015,5.0,Thin stack
2026-09-09,48,System Price,16.8,5163.199999999997,3482.800000000003,3482.800000000003,5.0,Balanced stack
2026-09-09,48,Tohoku / Tokyo / Chubu,22.36,7134.200000000004,4180.999999999996,4180.999999999996,5.0,Balanced stack
2026-09-10,1,Hokuriku / Kansai / Chugoku / Shikoku,16.76,1264.6000000000004,716.8999999999996,716.8999999999996,5.0,Thin stack
2026-09-10,1,System Price,17.63,6278.5999999999985,3115.300000000003,3115.300000000003,5.0,Balanced stack
2026-09-10,1,Tohoku / Tokyo / Chubu,20.0,8039.399999999998,1873.5,1873.5,5.0,Balanced stack
2026-09-10,2,Hokkaido / Tohoku / Tokyo / Chubu,15.56,2501.0999999999985,2169.4000000000015,2169.4000000000015,5.0,Balanced stack
2026-09-10,2,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.38,1492.5,2691.2000000000007,1492.5,5.0,Thin stack
2026-09-10,2,System Price,12.97,3029.0999999999985,6564.199999999997,3029.0999999999985,5.0,Balanced stack
2026-09-10,3,Hokkaido / Tohoku / Tokyo / Chubu,15.6,2946.5999999999985,2807.7999999999993,2807.7999999999993,5.0,Balanced stack
2026-09-10,3,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.21,1528.3999999999978,3034.2000000000044,1528.3999999999978,5.0,Balanced stack
2026-09-10,3,System Price,12.75,3084.199999999997,7128.300000000003,3084.199999999997,5.0,Balanced stack
2026-09-10,4,Hokkaido / Tohoku / Tokyo / Chubu,14.5,1538.0000000000036,2706.7999999999993,1538.0000000000036,5.0,Balanced stack
2026-09-10,4,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.21,1798.0999999999985,2489.800000000001,1798.0999999999985,5.0,Balanced stack
2026-09-10,4,System Price,11.62,2788.9999999999927,6374.4000000000015,2788.9999999999927,5.0,Balanced stack
2026-09-10,5,Hokkaido / Tohoku / Tokyo / Chubu,12.5,1369.0999999999985,3719.2000000000007,1369.0999999999985,5.0,Thin stack
2026-09-10,5,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.12,1954.0999999999985,2808.5,1954.0999999999985,5.0,Balanced stack
2026-09-10,5,System Price,11.31,3096.2000000000044,6126.999999999993,3096.2000000000044,5.0,Balanced stack
2026-09-10,6,Hokkaido / Tohoku / Tokyo / Chubu,14.67,1260.5,2587.0,1260.5,5.0,Thin stack
2026-09-10,6,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.27,1794.5999999999985,2833.8999999999996,1794.5999999999985,5.0,Balanced stack
2026-09-10,6,System Price,11.63,2584.300000000003,6880.5,2584.300000000003,5.0,Balanced stack
2026-09-10,7,Hokkaido / Tohoku / Tokyo / Chubu,15.5,3927.399999999998,2325.4000000000015,2325.4000000000015,5.0,Balanced stack
2026-09-10,7,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.6,1204.0999999999985,3325.300000000001,1204.0999999999985,5.0,Thin stack
2026-09-10,7,System Price,12.0,2707.9000000000015,7236.399999999994,2707.9000000000015,5.0,Balanced stack
2026-09-10,8,Hokkaido / Tohoku / Tokyo / Chubu,15.5,3764.400000000005,2319.2999999999993,2319.2999999999993,5.0,Balanced stack
2026-09-10,8,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.59,1408.4000000000015,3067.899999999998,1408.4000000000015,5.0,Thin stack
2026-09-10,8,System Price,12.2,2805.2000000000044,7576.499999999993,2805.2000000000044,5.0,Balanced stack
2026-09-10,9,Hokkaido / Tohoku / Tokyo / Chubu,15.5,3675.7999999999993,2342.100000000002,2342.100000000002,5.0,Balanced stack
2026-09-10,9,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.6,931.8000000000029,3401.2999999999993,931.8000000000029,5.0,Thin stack
2026-09-10,9,System Price,12.71,2990.9000000000015,7455.699999999997,2990.9000000000015,5.0,Balanced stack
2026-09-10,10,Hokkaido / Tohoku / Tokyo / Chubu,15.6,3356.899999999998,2836.399999999998,2836.399999999998,5.0,Balanced stack
2026-09-10,10,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.6,957.4000000000015,3217.3999999999996,957.4000000000015,5.0,Thin stack
2026-09-10,10,System Price,14.63,3468.0999999999913,4861.700000000004,3468.0999999999913,5.0,Balanced stack
2026-09-10,11,Hokkaido / Tohoku / Tokyo / Chubu,19.31,9420.500000000004,1286.4000000000015,1286.4000000000015,5.0,Thin stack
2026-09-10,11,Hokuriku / Kansai / Chugoku / Shikoku,13.74,1383.9999999999982,804.8000000000029,804.8000000000029,5.0,Thin stack
2026-09-10,11,System Price,16.31,6049.5,2766.699999999997,2766.699999999997,5.0,Balanced stack
2026-09-10,12,Hokkaido / Tohoku / Tokyo / Chubu,15.6,2845.7000000000007,2897.0,2845.7000000000007,5.0,Balanced stack
2026-09-10,12,Hokuriku / Kansai / Chugoku / Shikoku,13.8,1344.8999999999978,858.0,858.0,5.0,Thin stack
2026-09-10,12,System Price,15.01,4971.199999999997,4834.200000000004,4834.200000000004,5.0,Balanced stack
2026-09-10,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,12.74,2177.5999999999985,3554.7000000000025,2177.5999999999985,5.0,Balanced stack
2026-09-10,13,System Price,14.61,4042.699999999997,5541.500000000007,4042.699999999997,5.0,Balanced stack
2026-09-10,13,Tohoku / Tokyo / Chubu,15.57,3071.4999999999964,2459.5999999999985,2459.5999999999985,5.0,Balanced stack
2026-09-10,14,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.6,1350.9999999999964,3307.5,1350.9999999999964,5.0,Thin stack
2026-09-10,14,System Price,12.0,3499.0,7110.399999999994,3499.0,5.0,Balanced stack
2026-09-10,14,Tokyo / Chubu,15.6,1690.3999999999978,2927.9000000000015,1690.3999999999978,5.0,Balanced stack
2026-09-10,15,Hokuriku / Kansai / Chugoku / Kyushu,10.01,2397.500000000002,2311.7000000000007,2311.7000000000007,5.0,Balanced stack
2026-09-10,15,System Price,11.41,3117.800000000003,7222.299999999996,3117.800000000003,5.0,Balanced stack
2026-09-10,15,Tokyo / Chubu,19.94,7329.799999999999,1178.0000000000036,1178.0000000000036,5.0,Thin stack
2026-09-10,16,Hokuriku / Kansai / Chugoku / Kyushu,10.01,2929.2000000000007,2088.0999999999985,2088.0999999999985,5.0,Balanced stack
2026-09-10,16,System Price,11.5,3231.100000000006,7689.899999999994,3231.100000000006,5.0,Balanced stack
2026-09-10,16,Tokyo / Chubu,20.33,7055.799999999999,2374.0999999999985,2374.0999999999985,5.0,Balanced stack
2026-09-10,17,Hokkaido / Tohoku,8.61,1364.199999999999,625.5000000000018,625.5000000000018,5.0,Thin stack
2026-09-10,17,Hokuriku / Kansai / Chugoku / Kyushu,9.85,3142.800000000003,1747.6000000000004,1747.6000000000004,5.0,Balanced stack
2026-09-10,17,System Price,11.88,3975.5,7578.799999999996,3975.5,5.0,Balanced stack
2026-09-10,17,Tokyo / Chubu,21.94,6041.799999999999,2451.300000000003,2451.300000000003,5.0,Balanced stack
2026-09-10,18,Hokuriku / Kansai / Chugoku / Kyushu,9.86,2891.5999999999985,2019.2999999999993,2019.2999999999993,5.0,Balanced stack
2026-09-10,18,System Price,13.3,2954.800000000003,8113.999999999993,2954.800000000003,5.0,Balanced stack
2026-09-10,18,Tokyo / Chubu,22.92,4467.0999999999985,4140.600000000002,4140.600000000002,5.0,Balanced stack
2026-09-10,19,Hokuriku / Kansai / Chugoku / Kyushu,10.0,2851.800000000003,2281.0,2281.0,5.0,Balanced stack
2026-09-10,19,System Price,15.41,3690.2000000000044,4664.5,3690.2000000000044,5.0,Balanced stack
2026-09-10,19,Tokyo / Chubu,23.56,4529.5,4905.100000000002,4529.5,5.0,Balanced stack
2026-09-10,20,Hokuriku / Kansai / Chugoku / Kyushu,9.86,2780.2000000000007,2478.0999999999985,2478.0999999999985,5.0,Balanced stack
2026-09-10,20,System Price,15.0,3933.199999999997,6306.300000000003,3933.199999999997,5.0,Balanced stack
2026-09-10,20,Tokyo / Chubu,23.5,3787.0000000000073,4789.799999999996,3787.0000000000073,5.0,Balanced stack
2026-09-10,21,Hokuriku / Kansai / Chugoku / Kyushu,9.85,3463.7999999999993,1422.4000000000015,1422.4000000000015,5.0,Thin stack
2026-09-10,21,System Price,13.68,3851.0,7297.0,3851.0,5.0,Balanced stack
2026-09-10,21,Tokyo / Chubu,23.19,3978.2000000000007,4601.9000000000015,3978.2000000000007,5.0,Balanced stack
2026-09-10,22,Hokuriku / Kansai / Chugoku / Kyushu,9.86,2838.2999999999956,2283.100000000006,2283.100000000006,5.0,Balanced stack
2026-09-10,22,System Price,13.07,3409.4999999999927,7913.4000000000015,3409.4999999999927,5.0,Balanced stack
2026-09-10,22,Tokyo / Chubu,23.19,3883.199999999997,4626.0999999999985,3883.199999999997,5.0,Balanced stack
2026-09-10,23,Hokuriku / Kansai / Chugoku / Kyushu,9.86,2911.9000000000015,2260.7000000000007,2260.7000000000007,5.0,Balanced stack
2026-09-10,23,System Price,13.0,3289.2999999999956,7685.699999999997,3289.2999999999956,5.0,Balanced stack
2026-09-10,23,Tokyo / Chubu,23.19,3903.899999999998,4632.0999999999985,3903.899999999998,5.0,Balanced stack
2026-09-10,24,Hokuriku / Kansai / Chugoku / Kyushu,9.86,2823.5999999999985,2655.5,2655.5,5.0,Balanced stack
2026-09-10,24,System Price,12.05,3608.699999999997,8405.400000000001,3608.699999999997,5.0,Balanced stack
2026-09-10,24,Tokyo / Chubu,22.73,4468.499999999996,4168.200000000001,4168.200000000001,5.0,Balanced stack
