date,market,region,asset_class,frequency,contract,price,currency,unit
2025-05-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.641041666666666,JPY,JPY/kWh
2025-05-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.893749999999999,JPY,JPY/kWh
2025-05-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.378749999999998,JPY,JPY/kWh
2025-05-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.692291666666668,JPY,JPY/kWh
2025-05-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.465416666666668,JPY,JPY/kWh
2025-05-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.427916666666667,JPY,JPY/kWh
2025-05-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.259375,JPY,JPY/kWh
2025-05-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.647291666666668,JPY,JPY/kWh
2025-05-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.398125,JPY,JPY/kWh
2025-06-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.473541666666668,JPY,JPY/kWh
2025-06-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.855208333333332,JPY,JPY/kWh
2025-06-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.319166666666668,JPY,JPY/kWh
2025-06-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.803125,JPY,JPY/kWh
2025-06-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.93875,JPY,JPY/kWh
2025-06-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.696666666666667,JPY,JPY/kWh
2025-06-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.135625,JPY,JPY/kWh
2025-06-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.963125,JPY,JPY/kWh
2025-06-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.326875000000001,JPY,JPY/kWh
2025-06-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.96,JPY,JPY/kWh
2025-06-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.307291666666666,JPY,JPY/kWh
2025-06-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.209583333333333,JPY,JPY/kWh
2025-06-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.438333333333333,JPY,JPY/kWh
2025-06-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.617708333333333,JPY,JPY/kWh
2025-06-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.663958333333333,JPY,JPY/kWh
2025-06-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.631666666666668,JPY,JPY/kWh
2025-06-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.921041666666667,JPY,JPY/kWh
2025-06-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.327291666666667,JPY,JPY/kWh
2025-06-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.798125,JPY,JPY/kWh
2025-06-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.492708333333333,JPY,JPY/kWh
2025-06-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.547708333333333,JPY,JPY/kWh
2025-06-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.292708333333332,JPY,JPY/kWh
2025-06-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.084374999999998,JPY,JPY/kWh
2025-06-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.453541666666666,JPY,JPY/kWh
2025-06-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.304166666666667,JPY,JPY/kWh
2025-06-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.86125,JPY,JPY/kWh
2025-06-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.787083333333333,JPY,JPY/kWh
2025-06-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.243333333333332,JPY,JPY/kWh
2025-06-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.457083333333332,JPY,JPY/kWh
2025-06-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.018541666666666,JPY,JPY/kWh
2025-07-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.19333333333333,JPY,JPY/kWh
2025-07-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.644583333333333,JPY,JPY/kWh
2025-07-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.058333333333332,JPY,JPY/kWh
2025-07-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.024166666666666,JPY,JPY/kWh
2025-07-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.996875000000001,JPY,JPY/kWh
2025-07-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.803125,JPY,JPY/kWh
2025-07-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.099166666666665,JPY,JPY/kWh
2025-07-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.013125,JPY,JPY/kWh
2025-07-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.626875,JPY,JPY/kWh
2025-07-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.366458333333334,JPY,JPY/kWh
2025-07-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.249791666666667,JPY,JPY/kWh
2025-07-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.452083333333333,JPY,JPY/kWh
2025-07-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.260833333333332,JPY,JPY/kWh
2025-07-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.20375,JPY,JPY/kWh
2025-07-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.946458333333332,JPY,JPY/kWh
2025-07-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.011041666666666,JPY,JPY/kWh
2025-07-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.567708333333334,JPY,JPY/kWh
2025-07-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.509791666666667,JPY,JPY/kWh
2025-07-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.212083333333334,JPY,JPY/kWh
2025-07-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.945416666666667,JPY,JPY/kWh
2025-07-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.0025,JPY,JPY/kWh
2025-07-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.885625,JPY,JPY/kWh
2025-07-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.653541666666667,JPY,JPY/kWh
2025-07-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.774583333333334,JPY,JPY/kWh
2025-07-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.583125,JPY,JPY/kWh
2025-07-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.801666666666668,JPY,JPY/kWh
2025-07-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.520208333333334,JPY,JPY/kWh
2025-07-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.106875,JPY,JPY/kWh
2025-07-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.000833333333333,JPY,JPY/kWh
2025-07-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.098333333333334,JPY,JPY/kWh
2025-07-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.695416666666667,JPY,JPY/kWh
2025-08-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.6225,JPY,JPY/kWh
2025-08-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.859375,JPY,JPY/kWh
2025-08-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.4825,JPY,JPY/kWh
2025-08-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.253541666666665,JPY,JPY/kWh
2025-08-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.69625,JPY,JPY/kWh
2025-08-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.013958333333335,JPY,JPY/kWh
2025-08-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.302083333333332,JPY,JPY/kWh
2025-08-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.437708333333333,JPY,JPY/kWh
2025-08-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.136875000000002,JPY,JPY/kWh
2025-08-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.769583333333335,JPY,JPY/kWh
2025-08-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.468541666666667,JPY,JPY/kWh
2025-08-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.567916666666667,JPY,JPY/kWh
2025-08-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.419583333333334,JPY,JPY/kWh
2025-08-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.729375,JPY,JPY/kWh
2025-08-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.512708333333334,JPY,JPY/kWh
2025-08-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.945416666666667,JPY,JPY/kWh
2025-08-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.607916666666666,JPY,JPY/kWh
2025-08-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.221041666666666,JPY,JPY/kWh
2025-08-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.393541666666666,JPY,JPY/kWh
2025-08-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.842083333333333,JPY,JPY/kWh
2025-08-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.409999999999998,JPY,JPY/kWh
2025-08-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.829166666666666,JPY,JPY/kWh
2025-08-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.259374999999999,JPY,JPY/kWh
2025-08-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.319791666666667,JPY,JPY/kWh
2025-08-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.902499999999998,JPY,JPY/kWh
2025-08-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.9975,JPY,JPY/kWh
2025-08-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.380625,JPY,JPY/kWh
2025-08-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.449374999999998,JPY,JPY/kWh
2025-08-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.314583333333333,JPY,JPY/kWh
2025-08-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.081041666666666,JPY,JPY/kWh
2025-08-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.128749999999998,JPY,JPY/kWh
2025-09-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.025208333333335,JPY,JPY/kWh
2025-09-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.274166666666666,JPY,JPY/kWh
2025-09-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.107916666666664,JPY,JPY/kWh
2025-09-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.417499999999999,JPY,JPY/kWh
2025-09-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.838333333333333,JPY,JPY/kWh
2025-09-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.099166666666667,JPY,JPY/kWh
2025-09-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.618125,JPY,JPY/kWh
2025-09-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.877083333333333,JPY,JPY/kWh
2025-09-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.419375,JPY,JPY/kWh
2025-09-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.189583333333333,JPY,JPY/kWh
2025-09-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.284166666666666,JPY,JPY/kWh
2025-09-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.575208333333334,JPY,JPY/kWh
2025-09-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.235,JPY,JPY/kWh
2025-09-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.716666666666667,JPY,JPY/kWh
2025-09-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.537291666666667,JPY,JPY/kWh
2025-09-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.461041666666667,JPY,JPY/kWh
2025-09-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.618125,JPY,JPY/kWh
2025-09-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.725,JPY,JPY/kWh
2025-09-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.034999999999998,JPY,JPY/kWh
2025-09-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.169791666666667,JPY,JPY/kWh
2025-09-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.238333333333335,JPY,JPY/kWh
2025-09-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.188125,JPY,JPY/kWh
2025-09-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.074791666666668,JPY,JPY/kWh
2025-09-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.035208333333333,JPY,JPY/kWh
2025-09-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.684375000000001,JPY,JPY/kWh
2025-09-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.838958333333332,JPY,JPY/kWh
2025-09-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.836666666666666,JPY,JPY/kWh
2025-09-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.371875000000001,JPY,JPY/kWh
2025-09-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.580625,JPY,JPY/kWh
2025-09-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.565416666666666,JPY,JPY/kWh
2025-10-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.411666666666667,JPY,JPY/kWh
2025-10-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.565,JPY,JPY/kWh
2025-10-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.844166666666666,JPY,JPY/kWh
2025-10-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.375833333333333,JPY,JPY/kWh
2025-10-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.0925,JPY,JPY/kWh
2025-10-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.090000000000002,JPY,JPY/kWh
2025-10-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.518958333333332,JPY,JPY/kWh
2025-10-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.152291666666665,JPY,JPY/kWh
2025-10-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.018333333333333,JPY,JPY/kWh
2025-10-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.043750000000001,JPY,JPY/kWh
2025-10-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.630625,JPY,JPY/kWh
2025-10-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.503958333333335,JPY,JPY/kWh
2025-10-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.706458333333332,JPY,JPY/kWh
2025-10-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.03375,JPY,JPY/kWh
2025-10-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.097500000000002,JPY,JPY/kWh
2025-10-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.415625000000002,JPY,JPY/kWh
2025-10-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.127291666666666,JPY,JPY/kWh
2025-10-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.343125,JPY,JPY/kWh
2025-10-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.883958333333332,JPY,JPY/kWh
2025-10-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.404166666666667,JPY,JPY/kWh
2025-10-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.683541666666668,JPY,JPY/kWh
2025-10-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.659375,JPY,JPY/kWh
2025-10-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.249375,JPY,JPY/kWh
2025-10-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.972916666666668,JPY,JPY/kWh
2025-10-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.669791666666667,JPY,JPY/kWh
2025-10-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.899375,JPY,JPY/kWh
2025-10-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.268333333333333,JPY,JPY/kWh
2025-10-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.840833333333334,JPY,JPY/kWh
2025-10-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.466458333333334,JPY,JPY/kWh
2025-10-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.63375,JPY,JPY/kWh
2025-10-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.143333333333333,JPY,JPY/kWh
2025-11-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.715208333333335,JPY,JPY/kWh
2025-11-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.149583333333332,JPY,JPY/kWh
2025-11-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.404375,JPY,JPY/kWh
2025-11-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.959791666666666,JPY,JPY/kWh
2025-11-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.544166666666667,JPY,JPY/kWh
2025-11-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.823749999999999,JPY,JPY/kWh
2025-11-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.743541666666665,JPY,JPY/kWh
2025-11-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.948541666666666,JPY,JPY/kWh
2025-11-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.819166666666668,JPY,JPY/kWh
2025-11-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.860416666666666,JPY,JPY/kWh
2025-11-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.231875,JPY,JPY/kWh
2025-11-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.467916666666667,JPY,JPY/kWh
2025-11-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.766041666666666,JPY,JPY/kWh
2025-11-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.432708333333332,JPY,JPY/kWh
2025-11-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.569166666666668,JPY,JPY/kWh
2025-11-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.848541666666668,JPY,JPY/kWh
2025-11-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.741458333333334,JPY,JPY/kWh
2025-11-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.171666666666667,JPY,JPY/kWh
2025-11-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.36875,JPY,JPY/kWh
2025-11-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.021041666666667,JPY,JPY/kWh
2025-11-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.267708333333333,JPY,JPY/kWh
2025-11-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.101666666666667,JPY,JPY/kWh
2025-11-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.162916666666666,JPY,JPY/kWh
2025-11-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.991666666666667,JPY,JPY/kWh
2025-11-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.490208333333333,JPY,JPY/kWh
2025-11-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.462708333333333,JPY,JPY/kWh
2025-11-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.279583333333333,JPY,JPY/kWh
2025-11-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.928958333333334,JPY,JPY/kWh
2025-11-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.848125,JPY,JPY/kWh
2025-11-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.178333333333333,JPY,JPY/kWh
2025-12-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.943125,JPY,JPY/kWh
2025-12-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.880208333333334,JPY,JPY/kWh
2025-12-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.987708333333332,JPY,JPY/kWh
2025-12-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.280208333333333,JPY,JPY/kWh
2025-12-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.382083333333334,JPY,JPY/kWh
2025-12-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.733333333333334,JPY,JPY/kWh
2025-12-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.620208333333332,JPY,JPY/kWh
2025-12-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.239375,JPY,JPY/kWh
2025-12-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.060625,JPY,JPY/kWh
2025-12-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.723333333333334,JPY,JPY/kWh
2025-12-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.986041666666667,JPY,JPY/kWh
2025-12-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.705625,JPY,JPY/kWh
2025-12-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.449791666666668,JPY,JPY/kWh
2025-12-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.480416666666668,JPY,JPY/kWh
2025-12-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.301041666666668,JPY,JPY/kWh
2025-12-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.244583333333333,JPY,JPY/kWh
2025-12-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.406666666666666,JPY,JPY/kWh
2025-12-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.160833333333334,JPY,JPY/kWh
2025-12-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.621458333333335,JPY,JPY/kWh
2025-12-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.629166666666666,JPY,JPY/kWh
2025-12-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.287291666666667,JPY,JPY/kWh
2025-12-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.016458333333333,JPY,JPY/kWh
2025-12-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.290625,JPY,JPY/kWh
2025-12-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.549583333333333,JPY,JPY/kWh
2025-12-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.645208333333334,JPY,JPY/kWh
2025-12-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.043125,JPY,JPY/kWh
2025-12-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.813541666666667,JPY,JPY/kWh
2025-12-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.790625,JPY,JPY/kWh
2025-12-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.406458333333333,JPY,JPY/kWh
2025-12-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.858125,JPY,JPY/kWh
2025-12-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.647708333333332,JPY,JPY/kWh
2026-01-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.114583333333334,JPY,JPY/kWh
2026-01-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.458125,JPY,JPY/kWh
2026-01-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.682916666666667,JPY,JPY/kWh
2026-01-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.657916666666667,JPY,JPY/kWh
2026-01-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.270208333333334,JPY,JPY/kWh
2026-01-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.343541666666667,JPY,JPY/kWh
2026-01-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.889791666666667,JPY,JPY/kWh
2026-01-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.365416666666667,JPY,JPY/kWh
2026-01-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.219375,JPY,JPY/kWh
2026-01-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.256458333333333,JPY,JPY/kWh
2026-01-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.929791666666667,JPY,JPY/kWh
2026-01-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.625,JPY,JPY/kWh
2026-01-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.99,JPY,JPY/kWh
2026-01-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.168958333333334,JPY,JPY/kWh
2026-01-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.412708333333333,JPY,JPY/kWh
2026-01-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.587083333333334,JPY,JPY/kWh
2026-01-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.007083333333332,JPY,JPY/kWh
2026-01-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.209375,JPY,JPY/kWh
2026-01-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.000625,JPY,JPY/kWh
2026-01-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.189791666666666,JPY,JPY/kWh
2026-01-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.260416666666666,JPY,JPY/kWh
