delivery_date,time_code,area_group,bid_price_jpy_kwh,sell_cumulative_mw,buy_cumulative_mw,net_supply_mw,source
2026-08-26,6,Tohoku / Tokyo,30.0,30893.5,22833.5,8060.0,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,40.0,31453.0,22424.1,9028.900000000001,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,50.0,31488.0,22127.5,9360.5,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,75.0,31512.5,15788.6,15723.9,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,100.0,31532.5,15268.2,16264.3,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,150.0,31532.5,15085.2,16447.3,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,200.0,31544.7,15080.3,16464.4,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,300.0,31544.7,12427.3,19117.4,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,500.0,31544.7,12427.242775393419,19117.45722460658,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,800.0,31544.7,12427.156938483547,19117.54306151645,JEPX processed sampled bidding curve
2026-08-26,6,Tohoku / Tokyo,1000.0,31544.7,0.0,31544.7,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,0.0,10816.1,30522.0,-19705.9,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1.0,23505.7,30499.7,-6994.0,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,5.0,23722.1,30297.9,-6575.800000000003,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,10.0,23836.1,28832.7,-4996.600000000002,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,15.0,24925.5,26727.8,-1802.2999999999993,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,20.0,25827.5,24724.3,1103.2000000000007,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,25.0,26686.6,23130.3,3556.2999999999993,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,30.0,27495.4,23014.0,4481.4000000000015,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,40.0,27540.7,17242.7,10298.0,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,50.0,27550.7,16974.7,10576.0,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,75.0,27553.1,14090.710654685494,13462.389345314505,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,100.0,27605.9,13256.7,14349.2,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,150.0,27605.9,12340.709836065575,15265.190163934427,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,200.0,27615.9,12331.3,15284.600000000002,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,300.0,27616.0,7780.1,19835.9,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,500.0,27616.0,7779.0413825662745,19836.958617433724,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,800.0,27616.0,7777.453377015408,19838.54662298459,JEPX processed sampled bidding curve
2026-08-26,7,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1000.0,27616.0,0.0,27616.0,JEPX processed sampled bidding curve
2026-08-26,7,System Price,0.0,26303.7,63737.5,-37433.8,JEPX processed sampled bidding curve
2026-08-26,7,System Price,1.0,49718.7,63558.9,-13840.200000000004,JEPX processed sampled bidding curve
2026-08-26,7,System Price,5.0,50121.8,62884.8,-12763.0,JEPX processed sampled bidding curve
2026-08-26,7,System Price,10.0,50441.9,59477.9,-9036.0,JEPX processed sampled bidding curve
2026-08-26,7,System Price,15.0,53139.0,56460.2,-3321.199999999997,JEPX processed sampled bidding curve
2026-08-26,7,System Price,20.0,56173.9,52113.1,4060.800000000003,JEPX processed sampled bidding curve
2026-08-26,7,System Price,25.0,61213.5,48892.4,12321.099999999999,JEPX processed sampled bidding curve
2026-08-26,7,System Price,30.0,63362.1,48392.7,14969.400000000001,JEPX processed sampled bidding curve
2026-08-26,7,System Price,40.0,63986.9,41966.7,22020.200000000004,JEPX processed sampled bidding curve
2026-08-26,7,System Price,50.0,64031.9,41315.6,22716.300000000003,JEPX processed sampled bidding curve
2026-08-26,7,System Price,75.0,64067.6,31615.1,32452.5,JEPX processed sampled bidding curve
2026-08-26,7,System Price,100.0,64140.4,30471.3,33669.100000000006,JEPX processed sampled bidding curve
2026-08-26,7,System Price,150.0,64140.4,29308.6,34831.8,JEPX processed sampled bidding curve
2026-08-26,7,System Price,200.0,64162.4,29301.5,34860.9,JEPX processed sampled bidding curve
2026-08-26,7,System Price,300.0,64162.6,21198.2,42964.399999999994,JEPX processed sampled bidding curve
2026-08-26,7,System Price,500.0,64162.6,21190.16672111202,42972.433278887984,JEPX processed sampled bidding curve
2026-08-26,7,System Price,800.0,64162.6,21187.716680278005,42974.883319721994,JEPX processed sampled bidding curve
2026-08-26,7,System Price,1000.0,64162.6,0.0,64162.6,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,0.0,14099.9,29180.9,-15081.000000000002,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,1.0,23806.6,29041.4,-5234.800000000003,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,5.0,23896.5,28700.2,-4803.700000000001,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,10.0,24007.4,27496.2,-3488.7999999999993,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,15.0,24427.1,26772.0,-2344.9000000000015,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,20.0,26388.3,24526.2,1862.0999999999985,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,25.0,29766.8,22951.3,6815.5,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,30.0,30989.6,22659.8,8329.8,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,40.0,31567.3,22262.8,9304.5,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,50.0,31602.3,21971.6,9630.7,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,75.0,31626.8,15744.7,15882.099999999999,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,100.0,31646.8,15219.3,16427.5,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,150.0,31646.8,15039.2,16607.6,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,200.0,31658.8,15034.2,16624.6,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,300.0,31658.8,12408.2,19250.6,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,500.0,31658.8,12408.14277539342,19250.657224606577,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,800.0,31658.8,12408.056938483549,19250.74306151645,JEPX processed sampled bidding curve
2026-08-26,7,Tohoku / Tokyo,1000.0,31658.8,0.0,31658.8,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,0.0,10839.4,30112.0,-19272.6,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1.0,23541.1,30089.8,-6548.700000000001,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,5.0,23758.1,29888.7,-6130.600000000002,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,10.0,23873.5,28238.1,-4364.5999999999985,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,15.0,24966.0,26319.0,-1353.0,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,20.0,25874.4,24340.0,1534.4000000000015,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,25.0,26727.7,22746.1,3981.600000000002,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,30.0,27536.5,22636.8,4899.700000000001,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,40.0,27581.8,16832.5,10749.3,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,50.0,27591.8,16620.8,10971.0,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,75.0,27594.2,13772.382541720155,13821.817458279846,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,100.0,27647.0,12945.4,14701.6,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,150.0,27647.0,12009.050819672131,15637.949180327869,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,200.0,27657.0,11999.4,15657.6,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,300.0,27657.1,7449.4,20207.699999999997,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,500.0,27657.1,7448.398605130259,20208.70139486974,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,800.0,27657.1,7446.896437717278,20210.20356228272,JEPX processed sampled bidding curve
2026-08-26,8,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1000.0,27657.1,0.0,27657.1,JEPX processed sampled bidding curve
2026-08-26,8,System Price,0.0,26312.2,62943.5,-36631.3,JEPX processed sampled bidding curve
2026-08-26,8,System Price,1.0,49726.0,62767.0,-13041.0,JEPX processed sampled bidding curve
2026-08-26,8,System Price,5.0,50128.3,62253.3,-12125.0,JEPX processed sampled bidding curve
2026-08-26,8,System Price,10.0,50449.5,58664.2,-8214.699999999997,JEPX processed sampled bidding curve
2026-08-26,8,System Price,15.0,53123.8,55834.6,-2710.7999999999956,JEPX processed sampled bidding curve
2026-08-26,8,System Price,20.0,56184.4,51476.2,4708.200000000004,JEPX processed sampled bidding curve
2026-08-26,8,System Price,25.0,61199.9,48247.0,12952.900000000001,JEPX processed sampled bidding curve
2026-08-26,8,System Price,30.0,63357.1,47774.0,15583.099999999999,JEPX processed sampled bidding curve
2026-08-26,8,System Price,40.0,63974.5,41351.7,22622.800000000003,JEPX processed sampled bidding curve
2026-08-26,8,System Price,50.0,64019.5,40765.4,23254.1,JEPX processed sampled bidding curve
2026-08-26,8,System Price,75.0,64053.4,30954.7,33098.7,JEPX processed sampled bidding curve
2026-08-26,8,System Price,100.0,64126.2,29826.2,34300.0,JEPX processed sampled bidding curve
2026-08-26,8,System Price,150.0,64126.2,28643.8,35482.399999999994,JEPX processed sampled bidding curve
2026-08-26,8,System Price,200.0,64148.2,28636.8,35511.399999999994,JEPX processed sampled bidding curve
2026-08-26,8,System Price,300.0,64148.4,20548.8,43599.600000000006,JEPX processed sampled bidding curve
2026-08-26,8,System Price,500.0,64148.4,20540.833385556427,43607.566614443575,JEPX processed sampled bidding curve
2026-08-26,8,System Price,800.0,64148.4,20538.48334638911,43609.9166536109,JEPX processed sampled bidding curve
2026-08-26,8,System Price,1000.0,64148.4,0.0,64148.4,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,0.0,14089.7,29095.2,-15005.5,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,1.0,23789.2,28957.7,-5168.5,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,5.0,23877.3,28772.7,-4895.4000000000015,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,10.0,23988.3,27569.6,-3581.2999999999993,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,15.0,24406.7,26845.4,-2438.7000000000007,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,20.0,26375.7,24601.6,1774.1000000000022,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,25.0,29746.0,23028.0,6718.0,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,30.0,30978.9,22745.2,8233.7,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,40.0,31549.2,22379.2,9170.0,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,50.0,31584.2,22094.0,9490.2,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,75.0,31606.9,15719.8,15887.100000000002,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,100.0,31626.9,15196.9,16430.0,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,150.0,31626.9,15017.5,16609.4,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,200.0,31638.9,15012.6,16626.300000000003,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,300.0,31638.9,12394.9,19244.0,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,500.0,31638.9,12394.84277539342,19244.057224606582,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,800.0,31638.9,12394.756938483548,19244.143061516454,JEPX processed sampled bidding curve
2026-08-26,8,Tohoku / Tokyo,1000.0,31638.9,0.0,31638.9,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,0.0,10852.7,30105.3,-19252.6,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1.0,23574.8,30083.2,-6508.4000000000015,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,5.0,23793.6,29882.5,-6088.9000000000015,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,10.0,23907.6,28169.6,-4262.0,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,15.0,25000.3,26319.1,-1318.7999999999993,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,20.0,25923.9,24338.2,1585.7000000000007,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,25.0,26783.4,22741.2,4042.2000000000007,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,30.0,27592.2,22632.0,4960.200000000001,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,40.0,27637.5,16986.9,10650.599999999999,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,50.0,27647.5,16649.7,10997.8,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,75.0,27649.9,13820.610654685494,13829.289345314508,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,100.0,27705.2,12995.9,14709.300000000001,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,150.0,27705.2,12017.409836065575,15687.790163934425,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,200.0,27715.2,12008.0,15707.2,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,300.0,27715.3,7445.4,20269.9,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,500.0,27715.3,7444.427216412251,20270.872783587747,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,800.0,27715.3,7442.967968068213,20272.332031931786,JEPX processed sampled bidding curve
2026-08-26,9,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1000.0,27715.3,0.0,27715.3,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,0.0,13992.7,30168.9,-16176.2,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,1.0,24260.1,30026.1,-5766.0,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,5.0,24380.1,29686.5,-5306.4000000000015,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,10.0,24552.4,28176.3,-3623.899999999998,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,15.0,25010.3,27450.6,-2440.2999999999993,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,20.0,27152.6,25049.7,2102.899999999998,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,25.0,30419.5,23465.2,6954.299999999999,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,30.0,31779.5,23184.5,8595.0,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,40.0,32432.6,22836.1,9596.5,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,50.0,32467.6,22533.9,9933.699999999997,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,75.0,32490.8,16195.0,16295.8,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,100.0,32510.8,15651.0,16859.8,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,150.0,32510.8,15468.3,17042.5,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,200.0,32522.9,15463.4,17059.5,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,300.0,32522.9,12703.7,19819.2,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,500.0,32522.9,12697.95666461609,19824.943335383912,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,800.0,32522.9,12697.44163578878,19825.45836421122,JEPX processed sampled bidding curve
2026-08-26,9,Hokkaido / Tohoku / Tokyo,1000.0,32522.9,0.0,32522.9,JEPX processed sampled bidding curve
2026-08-26,9,System Price,0.0,26337.1,63085.5,-36748.4,JEPX processed sampled bidding curve
2026-08-26,9,System Price,1.0,49899.3,62907.8,-13008.5,JEPX processed sampled bidding curve
2026-08-26,9,System Price,5.0,50300.9,62248.6,-11947.699999999997,JEPX processed sampled bidding curve
2026-08-26,9,System Price,10.0,50623.3,58599.5,-7976.199999999997,JEPX processed sampled bidding curve
2026-08-26,9,System Price,15.0,53297.2,55836.4,-2539.2000000000044,JEPX processed sampled bidding curve
2026-08-26,9,System Price,20.0,56369.1,51410.9,4958.199999999997,JEPX processed sampled bidding curve
2026-08-26,9,System Price,25.0,61288.2,48176.5,13111.699999999997,JEPX processed sampled bidding curve
2026-08-26,9,System Price,30.0,63563.8,47708.6,15855.200000000004,JEPX processed sampled bidding curve
2026-08-26,9,System Price,40.0,64264.1,41535.2,22728.9,JEPX processed sampled bidding curve
2026-08-26,9,System Price,50.0,64309.1,40822.5,23486.6,JEPX processed sampled bidding curve
2026-08-26,9,System Price,75.0,64343.0,31096.8,33246.2,JEPX processed sampled bidding curve
2026-08-26,9,System Price,100.0,64418.3,29967.5,34450.8,JEPX processed sampled bidding curve
2026-08-26,9,System Price,150.0,64418.3,28744.2,35674.100000000006,JEPX processed sampled bidding curve
2026-08-26,9,System Price,200.0,64440.4,28737.2,35703.2,JEPX processed sampled bidding curve
2026-08-26,9,System Price,300.0,64440.6,20628.0,43812.6,JEPX processed sampled bidding curve
2026-08-26,9,System Price,500.0,64440.6,20620.066717778627,43820.53328222137,JEPX processed sampled bidding curve
2026-08-26,9,System Price,800.0,64440.6,20617.766679444656,43822.83332055534,JEPX processed sampled bidding curve
2026-08-26,9,System Price,1000.0,64440.6,0.0,64440.6,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,0.0,10869.9,30350.9,-19481.0,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1.0,23650.5,30328.6,-6678.0999999999985,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,5.0,23868.9,30127.9,-6259.0,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,10.0,23980.6,28414.9,-4434.300000000003,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,15.0,25075.5,26564.4,-1488.9000000000015,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,20.0,25995.5,24581.8,1413.7000000000007,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,25.0,26859.7,22976.4,3883.2999999999993,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,30.0,27668.5,22869.9,4798.5999999999985,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,40.0,27713.9,17040.2,10673.7,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,50.0,27723.9,16822.0,10901.900000000001,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,75.0,27726.3,13991.610654685494,13734.689345314506,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,100.0,27792.0,13177.1,14614.9,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,150.0,27792.0,12096.049180327867,15695.950819672133,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,200.0,27802.0,12086.7,15715.3,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,300.0,27802.1,7521.4,20280.699999999997,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,500.0,27802.1,7520.398605130259,20281.70139486974,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,800.0,27802.1,7518.896437717278,20283.20356228272,JEPX processed sampled bidding curve
2026-08-26,10,Chubu / Hokuriku / Kansai / Chugoku / Shikoku,1000.0,27802.1,0.0,27802.1,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,0.0,13978.9,30306.0,-16327.1,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,1.0,24279.9,30159.7,-5879.799999999999,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,5.0,24396.8,29819.3,-5422.5,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,10.0,24564.9,28311.4,-3746.5,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,15.0,25016.2,27585.6,-2569.399999999998,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,20.0,27168.3,25204.0,1964.2999999999993,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,25.0,30383.3,23617.9,6765.399999999998,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,30.0,31841.2,23388.1,8453.100000000002,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,40.0,32601.4,23139.2,9462.2,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,50.0,32636.4,22834.3,9802.100000000002,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,75.0,32659.7,16209.8,16449.9,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,100.0,32679.7,15680.0,16999.7,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,150.0,32679.7,15494.3,17185.4,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,200.0,32692.0,15489.5,17202.5,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,300.0,32692.0,12708.8,19983.2,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,500.0,32692.0,12703.156664616088,19988.843335383914,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,800.0,32692.0,12702.641635788781,19989.35836421122,JEPX processed sampled bidding curve
2026-08-26,10,Hokkaido / Tohoku / Tokyo,1000.0,32692.0,0.0,32692.0,JEPX processed sampled bidding curve
2026-08-26,10,System Price,0.0,26319.9,63475.5,-37155.6,JEPX processed sampled bidding curve
2026-08-26,10,System Price,1.0,49981.4,63294.0,-13312.599999999999,JEPX processed sampled bidding curve
2026-08-26,10,System Price,5.0,50379.2,62633.6,-12254.400000000001,JEPX processed sampled bidding curve
2026-08-26,10,System Price,10.0,50694.9,58986.5,-8291.599999999999,JEPX processed sampled bidding curve
2026-08-26,10,System Price,15.0,53132.4,56225.0,-3092.5999999999985,JEPX processed sampled bidding curve
2026-08-26,10,System Price,20.0,56211.1,51815.6,4395.5,JEPX processed sampled bidding curve
2026-08-26,10,System Price,25.0,61087.4,48570.5,12516.900000000001,JEPX processed sampled bidding curve
2026-08-26,10,System Price,30.0,63461.0,48154.3,15306.699999999997,JEPX processed sampled bidding curve
2026-08-26,10,System Price,40.0,64268.4,41896.0,22372.4,JEPX processed sampled bidding curve
2026-08-26,10,System Price,50.0,64313.4,41300.3,23013.1,JEPX processed sampled bidding curve
2026-08-26,10,System Price,75.0,64347.4,31283.6,33063.8,JEPX processed sampled bidding curve
2026-08-26,10,System Price,100.0,64433.1,30180.5,34252.6,JEPX processed sampled bidding curve
2026-08-26,10,System Price,150.0,64433.1,28851.3,35581.8,JEPX processed sampled bidding curve
2026-08-26,10,System Price,200.0,64455.4,28844.3,35611.100000000006,JEPX processed sampled bidding curve
2026-08-26,10,System Price,300.0,64455.6,20708.3,43747.3,JEPX processed sampled bidding curve
2026-08-26,10,System Price,500.0,64455.6,20700.433385556425,43755.16661444357,JEPX processed sampled bidding curve
2026-08-26,10,System Price,800.0,64455.6,20698.083346389107,43757.51665361089,JEPX processed sampled bidding curve
