date,area,demand_peak_mw,demand_avg_mw,thermal_avg_mw,residual_thermal_peak_mw,renewable_curtailment_mwh,solar_midday_avg_mw,demand_midday_avg_mw,thermal_midday_avg_mw,thermal_evening_avg_mw,thermal_ramp_mw,solar_share_midday_pct,source
2025-08-16,Tokyo,39135,32187.042,21329.375,34780,0.0,10150.75,37968.25,19855.875,28077.25,8221.375,26.735,JapanesePower.org regional half-hourly supply mix
2025-08-17,Tokyo,41720,34163.625,22102.938,38881,0.0,13210.125,40184.375,19344.625,29218.25,9873.625,32.874,JapanesePower.org regional half-hourly supply mix
2025-08-18,Tokyo,53846,40346.208,27927.0,44745,0.0,13283.875,52122.625,28913.625,35050.25,6136.625,25.486,JapanesePower.org regional half-hourly supply mix
2025-08-19,Tokyo,53119,41239.562,28756.438,46263,0.0,14090.0,51374.5,28597.25,35452.0,6854.75,27.426,JapanesePower.org regional half-hourly supply mix
2025-08-20,Tokyo,53855,41603.604,29382.042,45401,0.0,13337.125,52597.5,30523.5,35112.0,4588.5,25.357,JapanesePower.org regional half-hourly supply mix
2025-08-21,Tokyo,54643,42335.458,30316.375,46524,0.0,13558.375,53575.375,31340.875,36213.625,4872.75,25.307,JapanesePower.org regional half-hourly supply mix
2025-08-22,Tokyo,53204,41583.625,30533.646,45521,0.0,12791.0,51752.5,30874.125,35659.375,4785.25,24.716,JapanesePower.org regional half-hourly supply mix
2025-08-23,Tokyo,47695,38667.271,26735.479,42073,0.0,13751.25,46636.0,24737.75,32466.75,7729.0,29.486,JapanesePower.org regional half-hourly supply mix
2025-08-24,Tokyo,46595,38135.0,27231.438,42566,0.0,13696.125,45550.375,24320.125,33535.25,9215.125,30.068,JapanesePower.org regional half-hourly supply mix
2025-08-25,Tokyo,54208,42088.833,31011.958,47088,0.0,12373.375,52638.375,32715.5,35350.5,2635.0,23.506,JapanesePower.org regional half-hourly supply mix
2025-08-26,Tokyo,54223,42388.896,31481.667,46638,0.0,12506.75,52827.75,31711.0,34980.0,3269.0,23.675,JapanesePower.org regional half-hourly supply mix
2025-08-27,Tokyo,55479,42319.042,31102.604,47151,0.0,13645.625,53548.125,31544.0,35217.75,3673.75,25.483,JapanesePower.org regional half-hourly supply mix
2025-08-28,Tokyo,48913,38791.729,28928.833,42121,0.0,11953.5,47895.375,28252.75,33861.75,5609.0,24.958,JapanesePower.org regional half-hourly supply mix
2025-08-29,Tokyo,51018,39316.604,28882.083,43781,0.0,12891.625,48878.25,29511.25,34837.625,5326.375,26.375,JapanesePower.org regional half-hourly supply mix
2025-08-30,Tokyo,47315,38253.271,26496.729,42736,0.0,13340.25,45966.5,24399.625,33093.375,8693.75,29.022,JapanesePower.org regional half-hourly supply mix
2025-08-31,Tokyo,45285,37201.604,26220.292,41568,0.0,13183.875,44073.875,23356.5,32799.625,9443.125,29.913,JapanesePower.org regional half-hourly supply mix
2025-09-01,Tokyo,54665,42235.021,29549.917,47337,0.0,13392.25,53147.5,31216.75,34497.5,3280.75,25.198,JapanesePower.org regional half-hourly supply mix
2025-09-02,Tokyo,55203,42933.812,31510.792,48036,0.0,13643.5,53749.75,32753.125,35641.375,2888.25,25.383,JapanesePower.org regional half-hourly supply mix
2025-09-03,Tokyo,53883,41706.125,31435.562,46063,0.0,12610.25,52917.25,33360.625,35413.625,2053.0,23.83,JapanesePower.org regional half-hourly supply mix
2025-09-04,Tokyo,44018,37365.292,29704.833,40894,0.0,4111.0,43471.375,33251.375,32546.5,-704.875,9.457,JapanesePower.org regional half-hourly supply mix
2025-09-05,Tokyo,42258,34626.292,27575.146,39701,0.0,694.625,41189.875,32605.625,29318.875,-3286.75,1.686,JapanesePower.org regional half-hourly supply mix
2025-09-06,Tokyo,38680,31877.5,20833.812,34673,0.0,14011.5,37812.0,17532.875,27073.5,9540.625,37.056,JapanesePower.org regional half-hourly supply mix
2025-09-07,Tokyo,38808,32205.917,21930.792,36575,0.0,13468.75,37483.25,18929.875,28427.125,9497.25,35.933,JapanesePower.org regional half-hourly supply mix
2025-09-08,Tokyo,52778,40011.562,28199.667,46591,0.0,12643.625,50853.875,30932.375,33156.625,2224.25,24.863,JapanesePower.org regional half-hourly supply mix
2025-09-09,Tokyo,52001,40901.0,30532.292,46165,0.0,11308.625,50286.0,31634.875,33535.875,1901.0,22.489,JapanesePower.org regional half-hourly supply mix
2025-09-10,Tokyo,49437,39619.625,30268.854,43371,0.0,8520.0,48721.5,32165.625,33264.0,1098.375,17.487,JapanesePower.org regional half-hourly supply mix
2025-09-11,Tokyo,49081,37916.042,29351.042,40826,0.0,9623.125,48320.5,31230.5,32261.25,1030.75,19.915,JapanesePower.org regional half-hourly supply mix
2025-09-12,Tokyo,41213,34080.438,26327.333,37610,0.0,4394.0,40616.25,29259.0,30426.0,1167.0,10.818,JapanesePower.org regional half-hourly supply mix
2025-09-13,Tokyo,35191,30653.792,22826.562,32965,0.0,4254.0,34447.75,22283.625,27491.625,5208.0,12.349,JapanesePower.org regional half-hourly supply mix
2025-09-14,Tokyo,38071,31496.938,22743.0,36297,0.0,8195.125,35509.625,21045.5,29887.5,8842.0,23.079,JapanesePower.org regional half-hourly supply mix
2025-09-15,Tokyo,38942,32761.917,23684.229,37330,0.0,8409.125,37368.625,22405.875,31449.625,9043.75,22.503,JapanesePower.org regional half-hourly supply mix
2025-09-16,Tokyo,50208,38493.208,27650.604,43756,0.0,11954.0,48148.25,28960.875,33691.5,4730.625,24.827,JapanesePower.org regional half-hourly supply mix
2025-09-17,Tokyo,53088,40804.125,29560.188,47209,0.0,13313.0,50857.625,30427.375,34098.5,3671.125,26.177,JapanesePower.org regional half-hourly supply mix
2025-09-18,Tokyo,50791,38841.917,29661.042,42846,0.0,9000.875,50152.75,32144.25,32458.25,314.0,17.947,JapanesePower.org regional half-hourly supply mix
2025-09-19,Tokyo,37334,31257.833,22799.979,33825,0.0,8456.125,36026.625,21272.375,25828.0,4555.625,23.472,JapanesePower.org regional half-hourly supply mix
2025-09-20,Tokyo,31694,28065.438,20523.375,29903,0.0,4851.875,31250.875,19867.0,24277.25,4410.25,15.526,JapanesePower.org regional half-hourly supply mix
2025-09-21,Tokyo,35049,28277.229,18874.667,30216,0.0,12275.0,33636.0,16620.25,23542.0,6921.75,36.494,JapanesePower.org regional half-hourly supply mix
2025-09-22,Tokyo,35949,29044.833,19675.292,31451,0.0,12134.75,35168.125,16502.25,25294.375,8792.125,34.505,JapanesePower.org regional half-hourly supply mix
2025-09-23,Tokyo,31211,27080.521,19005.104,29451,0.0,8612.125,30006.125,16176.125,23932.25,7756.125,28.701,JapanesePower.org regional half-hourly supply mix
2025-09-24,Tokyo,35603,29325.604,20148.542,32036,0.0,12076.5,35156.375,18442.375,25296.625,6854.25,34.351,JapanesePower.org regional half-hourly supply mix
2025-09-25,Tokyo,38246,30856.5,21282.042,34368,0.0,12055.0,37543.75,19591.125,27039.375,7448.25,32.109,JapanesePower.org regional half-hourly supply mix
2025-09-26,Tokyo,44030,33618.729,22796.438,38122,0.0,12730.875,42020.125,21474.875,28999.75,7524.875,30.297,JapanesePower.org regional half-hourly supply mix
2025-09-27,Tokyo,33096,28462.396,18954.646,30115,0.0,11960.125,32388.5,15242.125,23521.5,8279.375,36.927,JapanesePower.org regional half-hourly supply mix
2025-09-28,Tokyo,31804,26950.208,19238.417,30325,0.0,9225.875,29920.875,17467.25,24857.625,7390.375,30.834,JapanesePower.org regional half-hourly supply mix
2025-09-29,Tokyo,42767,33291.792,23648.896,38844,0.0,8987.125,40979.5,24753.875,29153.5,4399.625,21.931,JapanesePower.org regional half-hourly supply mix
2025-09-30,Tokyo,37615,30664.146,21481.729,33870,0.0,11909.0,36128.5,18170.25,27570.25,9400.0,32.963,JapanesePower.org regional half-hourly supply mix
2025-10-01,Tokyo,34364,29355.979,23441.375,31921,0.0,1667.75,33651.25,25840.875,26376.75,535.875,4.956,JapanesePower.org regional half-hourly supply mix
2025-10-02,Tokyo,36893,29654.917,20598.292,33305,0.0,13291.625,35214.75,17852.125,26302.625,8450.5,37.744,JapanesePower.org regional half-hourly supply mix
2025-10-03,Tokyo,34555,29221.354,21453.417,32346,0.0,7098.125,33886.25,21243.875,25925.75,4681.875,20.947,JapanesePower.org regional half-hourly supply mix
2025-10-04,Tokyo,29563,26181.812,18287.542,28112,0.0,3282.25,28778.5,18497.125,20991.0,2493.875,11.405,JapanesePower.org regional half-hourly supply mix
2025-10-05,Tokyo,31566,26571.958,17851.292,30168,0.0,9546.875,29683.625,15591.125,22430.25,6839.125,32.162,JapanesePower.org regional half-hourly supply mix
2025-10-06,Tokyo,39150,30833.375,21627.729,33595,0.0,7860.25,38594.875,23456.625,25584.25,2127.625,20.366,JapanesePower.org regional half-hourly supply mix
2025-10-07,Tokyo,34095,29069.167,21472.354,32051,0.0,6509.875,32964.125,21614.25,25381.75,3767.5,19.748,JapanesePower.org regional half-hourly supply mix
2025-10-08,Tokyo,37835,30488.25,20448.833,34691,0.0,12697.25,36489.125,18113.5,25135.0,7021.5,34.797,JapanesePower.org regional half-hourly supply mix
2025-10-09,Tokyo,33307,28694.562,21101.729,30646,0.0,4108.625,32315.625,21614.125,23672.0,2057.875,12.714,JapanesePower.org regional half-hourly supply mix
2025-10-10,Tokyo,34045,28106.042,19092.854,31012,0.0,11547.625,33028.875,16581.125,23695.375,7114.25,34.962,JapanesePower.org regional half-hourly supply mix
2025-10-11,Tokyo,27929,25030.604,18809.771,26475,0.0,876.375,27084.875,19477.375,20928.875,1451.5,3.236,JapanesePower.org regional half-hourly supply mix
2025-10-12,Tokyo,28088,24375.896,16006.104,26627,0.0,8630.0,26179.0,12893.125,20971.875,8078.75,32.965,JapanesePower.org regional half-hourly supply mix
2025-10-13,Tokyo,30124,25486.979,17631.562,28536,0.0,5696.875,27770.0,15473.375,20888.75,5415.375,20.514,JapanesePower.org regional half-hourly supply mix
2025-10-14,Tokyo,33437,27579.167,19744.75,30597,0.0,3550.5,31902.375,20162.25,22415.75,2253.5,11.129,JapanesePower.org regional half-hourly supply mix
2025-10-15,Tokyo,32213,27667.417,19899.229,30797,0.0,6360.375,30909.75,18431.25,22558.125,4126.875,20.577,JapanesePower.org regional half-hourly supply mix
2025-10-16,Tokyo,33066,28374.812,21381.625,31648,0.0,2630.625,32102.25,22606.625,23117.5,510.875,8.195,JapanesePower.org regional half-hourly supply mix
2025-10-17,Tokyo,34596,28278.375,18579.146,31005,0.0,11887.75,32880.5,14450.125,23734.625,9284.5,36.154,JapanesePower.org regional half-hourly supply mix
2025-10-18,Tokyo,29460,25346.729,16300.0,27236,0.0,10668.875,27413.75,12457.75,20883.75,8426.0,38.918,JapanesePower.org regional half-hourly supply mix
2025-10-19,Tokyo,27834,24028.604,16945.688,26439,0.0,2817.625,25589.75,15861.375,20174.125,4312.75,11.011,JapanesePower.org regional half-hourly supply mix
2025-10-20,Tokyo,32132,27120.125,19351.979,30715,0.0,5040.625,30399.625,18014.0,22921.5,4907.5,16.581,JapanesePower.org regional half-hourly supply mix
2025-10-21,Tokyo,32233,27779.062,20735.833,30803,0.0,3830.75,30963.5,20660.5,23715.25,3054.75,12.372,JapanesePower.org regional half-hourly supply mix
2025-10-22,Tokyo,33980,28940.812,22801.104,31917,0.0,1460.875,32660.25,23878.0,24835.75,957.75,4.473,JapanesePower.org regional half-hourly supply mix
2025-10-23,Tokyo,33763,28606.458,19580.312,31076,0.0,10299.25,31943.5,15817.0,23027.125,7210.125,32.242,JapanesePower.org regional half-hourly supply mix
2025-10-24,Tokyo,33214,28788.688,20005.042,31738,0.0,8403.5,32133.0,16856.125,24377.5,7521.375,26.152,JapanesePower.org regional half-hourly supply mix
2025-10-25,Tokyo,30626,26888.125,20114.167,29118,0.0,2154.5,28999.875,18924.125,22928.0,4003.875,7.429,JapanesePower.org regional half-hourly supply mix
2025-10-26,Tokyo,29746,25779.125,19798.083,28184,0.0,2153.625,27788.25,18786.125,21324.625,2538.5,7.75,JapanesePower.org regional half-hourly supply mix
2025-10-27,Tokyo,31736,27461.083,18218.896,30097,0.0,11001.625,31130.0,15350.875,22278.375,6927.5,35.341,JapanesePower.org regional half-hourly supply mix
2025-10-28,Tokyo,31838,27877.312,18315.604,30427,0.0,12110.625,30931.875,14589.625,22767.125,8177.5,39.153,JapanesePower.org regional half-hourly supply mix
2025-10-29,Tokyo,32750,28743.542,19697.583,31457,0.0,10303.75,31797.25,16252.75,24582.625,8329.875,32.405,JapanesePower.org regional half-hourly supply mix
2025-10-30,Tokyo,32365,28651.688,19617.812,31075,0.0,12675.125,31265.0,14894.0,24211.875,9317.875,40.541,JapanesePower.org regional half-hourly supply mix
2025-10-31,Tokyo,33452,28838.25,21956.708,32103,0.0,2772.0,31696.75,23138.875,24465.625,1326.75,8.745,JapanesePower.org regional half-hourly supply mix
2025-11-01,Tokyo,27814,25192.979,15745.0,26148,0.0,7613.625,26339.25,11591.375,19534.375,7943.0,28.906,JapanesePower.org regional half-hourly supply mix
2025-11-02,Tokyo,28086,24492.271,15543.375,26568,0.0,7436.375,25422.625,11707.0,20423.625,8716.625,29.251,JapanesePower.org regional half-hourly supply mix
2025-11-03,Tokyo,30755,26098.0,17244.625,29112,0.0,11049.375,27160.625,12489.625,22719.5,10229.875,40.682,JapanesePower.org regional half-hourly supply mix
2025-11-04,Tokyo,33506,29126.604,19945.354,32204,0.0,12567.875,31465.625,15275.25,24498.875,9223.625,39.942,JapanesePower.org regional half-hourly supply mix
2025-11-05,Tokyo,34828,30154.646,21458.625,33408,0.0,6436.625,32980.25,17580.75,25090.375,7509.625,19.517,JapanesePower.org regional half-hourly supply mix
2025-11-06,Tokyo,33651,29567.125,21730.188,31710,0.0,6988.0,32493.25,18496.375,23834.875,5338.5,21.506,JapanesePower.org regional half-hourly supply mix
2025-11-07,Tokyo,32382,28880.854,18810.438,30747,0.0,12328.875,31398.75,14208.0,23428.875,9220.875,39.265,JapanesePower.org regional half-hourly supply mix
2025-11-08,Tokyo,29743,26518.583,17897.583,28445,0.0,10958.625,27533.25,13384.0,22545.125,9161.125,39.801,JapanesePower.org regional half-hourly supply mix
2025-11-09,Tokyo,31139,26651.271,20124.271,29827,0.0,2080.0,28351.875,19781.125,22972.875,3191.75,7.336,JapanesePower.org regional half-hourly supply mix
2025-11-10,Tokyo,33698,29047.25,19112.646,31795,0.0,10084.0,31822.875,14920.125,23768.75,8848.625,31.688,JapanesePower.org regional half-hourly supply mix
2025-11-11,Tokyo,35125,30817.667,21459.25,33428,0.0,7345.875,33728.375,18540.875,26217.5,7676.625,21.78,JapanesePower.org regional half-hourly supply mix
2025-11-12,Tokyo,35474,31093.708,22414.021,33979,0.0,10669.0,33420.125,18014.375,27747.75,9733.375,31.924,JapanesePower.org regional half-hourly supply mix
2025-11-13,Tokyo,37341,32091.708,24783.562,35850,0.0,2693.125,35372.0,24986.125,27402.5,2416.375,7.614,JapanesePower.org regional half-hourly supply mix
2025-11-14,Tokyo,34154,30273.5,21016.167,31967,0.0,11664.625,32773.875,15850.5,24632.625,8782.125,35.591,JapanesePower.org regional half-hourly supply mix
2025-11-15,Tokyo,29785,26604.229,18189.25,28525,0.0,11943.5,27188.25,10787.5,23305.125,12517.625,43.929,JapanesePower.org regional half-hourly supply mix
2025-11-16,Tokyo,29821,25953.625,18096.0,28615,0.0,10868.875,26492.125,11522.125,23563.125,12041.0,41.027,JapanesePower.org regional half-hourly supply mix
2025-11-17,Tokyo,32960,28784.25,20218.375,31231,0.0,11951.0,31526.375,15609.75,25573.75,9964.0,37.908,JapanesePower.org regional half-hourly supply mix
2025-11-18,Tokyo,35956,30714.479,23919.188,34298,0.0,5805.0,33248.25,22126.25,29646.0,7519.75,17.46,JapanesePower.org regional half-hourly supply mix
2025-11-19,Tokyo,36915,32410.979,24008.125,35300,0.0,11237.625,34779.375,18425.125,29472.625,11047.5,32.311,JapanesePower.org regional half-hourly supply mix
2025-11-20,Tokyo,37302,32747.708,24054.5,35323,0.0,10836.625,35292.75,19064.125,27849.75,8785.625,30.705,JapanesePower.org regional half-hourly supply mix
2025-11-21,Tokyo,36521,31966.438,22968.104,33422,0.0,11676.875,34335.5,18396.75,26922.375,8525.625,34.008,JapanesePower.org regional half-hourly supply mix
2025-11-22,Tokyo,30868,27895.083,19071.583,29511,0.0,11646.375,28196.125,12179.625,24197.875,12018.25,41.305,JapanesePower.org regional half-hourly supply mix
2025-11-23,Tokyo,30986,27023.667,20058.438,29690,0.0,5019.25,28022.25,16925.875,24831.0,7905.125,17.912,JapanesePower.org regional half-hourly supply mix
2025-11-24,Tokyo,32161,28301.771,20284.771,30795,0.0,11338.25,29727.25,15389.125,25508.75,10119.625,38.141,JapanesePower.org regional half-hourly supply mix
2025-11-25,Tokyo,38407,32920.458,26623.812,37091,0.0,1547.625,37375.625,28252.5,30252.75,2000.25,4.141,JapanesePower.org regional half-hourly supply mix
2025-11-26,Tokyo,36800,31997.167,23956.833,33884,0.0,10949.125,34392.625,18884.125,28551.125,9667.0,31.836,JapanesePower.org regional half-hourly supply mix
2025-11-27,Tokyo,36595,32193.917,23923.167,34911,0.0,8839.75,35346.625,19492.75,28205.375,8712.625,25.009,JapanesePower.org regional half-hourly supply mix
2025-11-28,Tokyo,34762,30706.25,21532.792,32482,0.0,11438.125,32809.25,15837.625,25741.625,9904.0,34.863,JapanesePower.org regional half-hourly supply mix
2025-11-29,Tokyo,32124,28416.458,19604.979,30415,0.0,10026.375,28701.625,13265.75,24615.625,11349.875,34.933,JapanesePower.org regional half-hourly supply mix
2025-11-30,Tokyo,31880,27458.875,18849.896,30579,0.0,10994.625,26733.5,13381.375,23351.625,9970.25,41.127,JapanesePower.org regional half-hourly supply mix
2025-12-01,Tokyo,35784,31051.958,21620.729,32556,0.0,11030.125,33400.5,18245.25,25496.5,7251.25,33.024,JapanesePower.org regional half-hourly supply mix
2025-12-02,Tokyo,35960,31479.771,23218.833,33261,0.0,6658.75,34542.875,21956.25,26422.5,4466.25,19.277,JapanesePower.org regional half-hourly supply mix
2025-12-03,Tokyo,38264,32923.896,25952.521,36339,0.0,1283.75,36897.5,27621.375,29737.125,2115.75,3.479,JapanesePower.org regional half-hourly supply mix
2025-12-04,Tokyo,40666,35013.188,26554.042,38333,0.0,10738.25,36632.25,21805.0,32902.375,11097.375,29.314,JapanesePower.org regional half-hourly supply mix
2025-12-05,Tokyo,40419,35937.188,26540.604,37683,0.0,10332.5,37464.5,21654.625,31032.625,9378.0,27.579,JapanesePower.org regional half-hourly supply mix
2025-12-06,Tokyo,36303,32753.0,23702.0,34692,0.0,9344.0,33040.625,18552.875,28145.125,9592.25,28.28,JapanesePower.org regional half-hourly supply mix
2025-12-07,Tokyo,34622,30296.125,21446.542,32961,0.0,11042.5,29060.875,13836.5,26548.375,12711.875,37.998,JapanesePower.org regional half-hourly supply mix
2025-12-08,Tokyo,39381,33590.021,24443.292,35266,0.0,10829.875,35990.875,20700.5,29470.625,8770.125,30.091,JapanesePower.org regional half-hourly supply mix
2025-12-09,Tokyo,39331,34303.458,25659.083,37104,0.0,9901.25,36801.625,20594.75,31911.875,11317.125,26.904,JapanesePower.org regional half-hourly supply mix
2025-12-10,Tokyo,40096,35066.312,26709.229,36968,0.0,10067.125,36903.0,21234.875,32068.125,10833.25,27.28,JapanesePower.org regional half-hourly supply mix
2025-12-11,Tokyo,41682,35007.417,26957.146,36551,0.0,8077.875,37743.5,23944.75,31101.125,7156.375,21.402,JapanesePower.org regional half-hourly supply mix
2025-12-12,Tokyo,41528,35748.042,26684.354,39123,0.0,10709.125,37606.25,21586.5,33285.75,11699.25,28.477,JapanesePower.org regional half-hourly supply mix
2025-12-13,Tokyo,38148,34216.708,25217.104,36448,0.0,9460.5,34859.375,20124.5,30008.0,9883.5,27.139,JapanesePower.org regional half-hourly supply mix
2025-12-14,Tokyo,39269,33824.875,26019.875,36704,0.0,1826.25,37058.125,26893.875,29423.625,2529.75,4.928,JapanesePower.org regional half-hourly supply mix
2025-12-15,Tokyo,41207,35550.0,26201.104,38999,0.0,10728.25,37217.125,21299.75,32602.25,11302.5,28.826,JapanesePower.org regional half-hourly supply mix
2025-12-16,Tokyo,42021,36415.604,27367.583,38647,0.0,10328.875,38301.5,23046.0,31908.0,8862.0,26.967,JapanesePower.org regional half-hourly supply mix
2025-12-17,Tokyo,41317,35674.646,26588.375,37304,0.0,10700.375,37455.0,21656.125,30919.5,9263.375,28.569,JapanesePower.org regional half-hourly supply mix
2025-12-18,Tokyo,40185,35237.125,25175.958,37851,0.0,10773.0,36695.125,19827.0,31127.125,11300.125,29.358,JapanesePower.org regional half-hourly supply mix
2025-12-19,Tokyo,42902,36292.75,26913.708,37936,0.0,9959.75,38963.25,21812.75,31392.5,9579.75,25.562,JapanesePower.org regional half-hourly supply mix
2025-12-20,Tokyo,36531,32753.208,24338.417,34234,0.0,3086.25,34733.75,22993.5,26914.875,3921.375,8.885,JapanesePower.org regional half-hourly supply mix
2025-12-21,Tokyo,33625,29692.979,21648.896,32017,0.0,2652.5,30900.25,21174.875,24282.625,3107.75,8.584,JapanesePower.org regional half-hourly supply mix
2025-12-22,Tokyo,40112,34111.646,25349.271,37859,0.0,9589.125,36823.625,20596.0,31988.125,11392.125,26.041,JapanesePower.org regional half-hourly supply mix
2025-12-23,Tokyo,42108,36745.021,27846.188,39454,0.0,9581.125,39237.625,24074.25,33485.125,9410.875,24.418,JapanesePower.org regional half-hourly supply mix
2025-12-24,Tokyo,45025,37485.229,30676.083,41684,0.0,1454.125,43705.75,34801.0,33744.75,-1056.25,3.327,JapanesePower.org regional half-hourly supply mix
2025-12-25,Tokyo,40733,34445.146,28140.042,36697,0.0,2740.375,38590.75,31110.875,31225.625,114.75,7.101,JapanesePower.org regional half-hourly supply mix
2025-12-26,Tokyo,39525,33663.375,25157.958,37134,0.0,9878.375,34942.375,20021.375,32178.5,12157.125,28.27,JapanesePower.org regional half-hourly supply mix
2025-12-27,Tokyo,39152,34454.688,25167.604,37383,0.0,6922.25,35799.625,21997.875,29905.375,7907.5,19.336,JapanesePower.org regional half-hourly supply mix
2025-12-28,Tokyo,35696,31489.812,21842.667,34096,0.0,11217.0,29504.25,15040.375,27028.625,11988.25,38.018,JapanesePower.org regional half-hourly supply mix
2025-12-29,Tokyo,34521,30349.479,21267.083,32215,0.0,10329.75,30282.375,16302.25,24240.125,7937.875,34.111,JapanesePower.org regional half-hourly supply mix
2025-12-30,Tokyo,31824,28282.5,19198.896,29854,0.0,11022.875,27411.5,13939.125,22693.75,8754.625,40.213,JapanesePower.org regional half-hourly supply mix
2025-12-31,Tokyo,31627,27619.896,18502.688,29975,0.0,10829.25,26680.25,13555.75,23048.375,9492.625,40.589,JapanesePower.org regional half-hourly supply mix
2026-01-01,Tokyo,30511,26701.375,18193.146,29108,0.0,10969.125,24714.75,13343.875,21018.25,7674.375,44.383,JapanesePower.org regional half-hourly supply mix
2026-01-02,Tokyo,35191,28892.646,21189.688,33791,0.0,7389.75,27869.5,16441.25,26630.875,10189.625,26.516,JapanesePower.org regional half-hourly supply mix
2026-01-03,Tokyo,35045,30644.833,22084.375,33433,0.0,10901.875,29785.5,18412.75,25934.125,7521.375,36.601,JapanesePower.org regional half-hourly supply mix
2026-01-04,Tokyo,35735,30417.146,20906.979,34382,0.0,11299.0,29065.875,17082.125,25268.125,8186.0,38.874,JapanesePower.org regional half-hourly supply mix
2026-01-05,Tokyo,42866,35421.854,26818.438,37409,0.0,9323.0,38412.125,25169.875,31487.125,6317.25,24.271,JapanesePower.org regional half-hourly supply mix
2026-01-06,Tokyo,42597,36941.938,28088.438,40210,0.0,11287.125,38665.75,24860.25,34293.25,9433.0,29.192,JapanesePower.org regional half-hourly supply mix
2026-01-07,Tokyo,48845,40411.667,32035.75,45269,0.0,3847.625,45697.625,33077.5,36078.75,3001.25,8.42,JapanesePower.org regional half-hourly supply mix
2026-01-08,Tokyo,45900,40134.854,30400.417,43553,0.0,10927.0,40688.0,23462.875,36078.0,12615.125,26.856,JapanesePower.org regional half-hourly supply mix
2026-01-09,Tokyo,45752,39264.229,30491.792,41564,0.0,11713.5,40785.5,23415.625,35646.5,12230.875,28.72,JapanesePower.org regional half-hourly supply mix
2026-01-10,Tokyo,38196,33283.542,24468.333,34771,0.0,11884.625,33204.5,15938.875,28365.5,12426.625,35.792,JapanesePower.org regional half-hourly supply mix
2026-01-11,Tokyo,37437,30619.583,22467.833,35771,0.0,8679.375,29823.75,16232.875,30717.125,14484.25,29.102,JapanesePower.org regional half-hourly supply mix
2026-01-12,Tokyo,40766,34974.875,26088.583,39223,0.0,11924.5,35086.75,18448.375,33052.375,14604.0,33.986,JapanesePower.org regional half-hourly supply mix
2026-01-13,Tokyo,45440,37300.438,28050.938,40116,0.0,11497.5,39747.125,23820.125,31358.625,7538.5,28.927,JapanesePower.org regional half-hourly supply mix
2026-01-14,Tokyo,41997,36820.396,28603.625,39650,0.0,11775.75,38423.375,22814.125,34494.5,11680.375,30.647,JapanesePower.org regional half-hourly supply mix
2026-01-15,Tokyo,44794,37820.604,29183.854,39464,0.0,10904.75,40230.875,24108.375,33303.75,9195.375,27.105,JapanesePower.org regional half-hourly supply mix
2026-01-16,Tokyo,40286,34601.729,25296.479,35960,0.0,12113.0,36052.25,17820.625,30263.75,12443.125,33.598,JapanesePower.org regional half-hourly supply mix
2026-01-17,Tokyo,35384,31287.25,22949.583,32299,0.0,11860.75,31670.375,16832.5,26855.75,10023.25,37.451,JapanesePower.org regional half-hourly supply mix
2026-01-18,Tokyo,35415,30363.5,21792.708,33791,0.0,12166.5,30074.125,14227.875,27902.625,13674.75,40.455,JapanesePower.org regional half-hourly supply mix
2026-01-19,Tokyo,42182,34871.125,28554.854,36850,0.0,8817.625,38598.375,27061.875,33532.5,6470.625,22.845,JapanesePower.org regional half-hourly supply mix
2026-01-20,Tokyo,45197,37963.708,29334.271,42623,0.0,8088.125,40835.375,26344.875,36212.25,9867.375,19.807,JapanesePower.org regional half-hourly supply mix
2026-01-21,Tokyo,47901,40512.708,32753.0,43620,0.0,9101.625,43858.75,29573.75,38362.0,8788.25,20.752,JapanesePower.org regional half-hourly supply mix
2026-01-22,Tokyo,47658,41227.562,33308.792,45406,0.0,11824.875,42846.0,27097.125,38447.25,11350.125,27.599,JapanesePower.org regional half-hourly supply mix
2026-01-23,Tokyo,47826,40916.0,32910.146,43732,0.0,12503.25,42352.25,27088.75,37631.25,10542.5,29.522,JapanesePower.org regional half-hourly supply mix
2026-01-24,Tokyo,40616,36499.188,26962.812,38461,0.0,12078.5,35782.375,19267.125,32113.625,12846.5,33.755,JapanesePower.org regional half-hourly supply mix
2026-01-25,Tokyo,42558,35689.625,26397.208,40765,0.0,11758.75,34839.0,19243.0,33775.125,14532.125,33.752,JapanesePower.org regional half-hourly supply mix
2026-01-26,Tokyo,48100,40686.021,31451.0,43669,0.0,12846.75,43275.75,26640.125,37161.5,10521.375,29.686,JapanesePower.org regional half-hourly supply mix
2026-01-27,Tokyo,46455,39097.271,31393.312,41712,0.0,12895.625,41449.25,25625.375,37179.25,11553.875,31.112,JapanesePower.org regional half-hourly supply mix
2026-01-28,Tokyo,45591,40028.688,31114.688,43356,0.0,9279.0,43279.125,27280.125,37184.875,9904.75,21.44,JapanesePower.org regional half-hourly supply mix
2026-01-29,Tokyo,45254,39595.083,30627.771,42844,0.0,12240.5,41343.375,22980.875,37454.875,14474.0,29.607,JapanesePower.org regional half-hourly supply mix
2026-01-30,Tokyo,46367,40468.104,30953.25,43263,0.0,12665.375,42240.5,23101.0,37806.5,14705.5,29.984,JapanesePower.org regional half-hourly supply mix
2026-01-31,Tokyo,40215,36227.917,26081.375,38268,0.0,13330.25,35887.75,16674.25,31774.125,15099.875,37.144,JapanesePower.org regional half-hourly supply mix
